,Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
4403,507300,RAVALSUGAR,The Ravalgaon Sugar Farm Ltd,10 Dec 2012,Final Dividend - Rs. - 5.0000,-,12 Dec 2012,20 Dec 2012,05 Dec 2012,11 Dec 2012,-
4404,506146,VIVIDHA,Visagar Polytex Ltd,10 Dec 2012,Final Dividend - Rs. - 0.1000,-,12 Dec 2012,15 Dec 2012,05 Dec 2012,11 Dec 2012,-
4405,524742,CAPLIPOINT,Caplin Point Laboratories Ltd,11 Dec 2012,Final Dividend - Rs. - 2.0000,-,13 Dec 2012,19 Dec 2012,06 Dec 2012,12 Dec 2012,-
4406,524648,INDOAMIN,Indo Amines Ltd-$,11 Dec 2012,Final Dividend - Rs. - 1.0000,-,13 Dec 2012,20 Dec 2012,06 Dec 2012,12 Dec 2012,-
4407,532774,INSPIRISYS,Inspirisys Solutions Ltd,11 Dec 2012,Dividend - Rs. - 1.5000,-,13 Dec 2012,19 Dec 2012,06 Dec 2012,12 Dec 2012,-
4408,500790,NESTLEIND,Nestle India Ltd,12 Dec 2012,Interim Dividend - Rs. - 18.0000,13 Dec 2012,-,-,06 Dec 2012,12 Dec 2012,-
4409,500830,COLPAL,Colgate Palmolive (India) Ltd,14 Dec 2012,Interim Dividend - Rs. - 6.0000,17 Dec 2012,-,-,10 Dec 2012,14 Dec 2012,-
4410,517271,HBLENGINE,HBL Engineering Ltd-$,14 Dec 2012,Dividend - Rs. - 0.1500,-,18 Dec 2012,24 Dec 2012,11 Dec 2012,17 Dec 2012,-
4411,503685,MEDIAONE,Mediaone Global Entertainment Ltd,19 Dec 2012,Dividend - Rs. - 0.8000,-,21 Dec 2012,28 Dec 2012,14 Dec 2012,20 Dec 2012,-
4412,519295,BAMBINO,Bambino Agro Industries Ltd,20 Dec 2012,Dividend - Rs. - 1.5000,-,22 Dec 2012,28 Dec 2012,17 Dec 2012,20 Dec 2012,-
4413,532368,BCG,Brightcom Group Ltd,20 Dec 2012,Dividend - Rs. - 0.2000,-,22 Dec 2012,26 Dec 2012,17 Dec 2012,20 Dec 2012,-
4414,533333,FCL,Fineotex Chemical Ltd,20 Dec 2012,Dividend - Rs. - 0.5000,-,24 Dec 2012,28 Dec 2012,17 Dec 2012,21 Dec 2012,-
4415,500139,FEDDERELEC,Fedders Electric and Engineering Ltd,20 Dec 2012,Dividend - Rs. - 1.0000,-,22 Dec 2012,27 Dec 2012,17 Dec 2012,20 Dec 2012,-
4416,530343,GENUSPOWER,Genus Power Infrastructures Ltd-$,20 Dec 2012,Dividend - Rs. - 0.1000,-,22 Dec 2012,29 Dec 2012,17 Dec 2012,20 Dec 2012,-
4417,500312,ONGC,Oil and Natural Gas Corporation Ltd,24 Dec 2012,Interim Dividend - Rs. - 5.0000,26 Dec 2012,-,-,18 Dec 2012,24 Dec 2012,-
4418,513335,METALFORGE,Metalyst Forgings Ltd,26 Dec 2012,Dividend - Rs. - 1.0000,-,28 Dec 2012,28 Dec 2012,20 Dec 2012,27 Dec 2012,-
4419,504112,NELCO,Nelco Ltd,04 Jan 2013,Dividend - Rs. - 0.5000,-,08 Jan 2013,10 Jan 2013,01 Jan 2013,07 Jan 2013,-
4420,500550,SIEMENS,Siemens Ltd,16 Jan 2013,Dividend - Rs. - 6.0000,-,18 Jan 2013,31 Jan 2013,11 Jan 2013,17 Jan 2013,-
4421,526299,MPHASIS,Mphasis Ltd,17 Jan 2013,Final Dividend - Rs. - 17.0000,-,21 Jan 2013,01 Feb 2013,14 Jan 2013,18 Jan 2013,-
4422,517447,RSSOFTWARE,R.S. Software (India) Ltd,17 Jan 2013,Interim Dividend - Rs. - 1.5000,18 Jan 2013,-,-,11 Jan 2013,17 Jan 2013,-
4423,532281,HCLTECH,HCL Technologies Ltd,21 Jan 2013,Interim Dividend - Rs. - 2.0000,22 Jan 2013,-,-,15 Jan 2013,21 Jan 2013,-
4424,500465,VARUNSHIP,Varun Shipping Company Ltd,22 Jan 2013,Dividend - Rs. - 0.5000,-,24 Jan 2013,04 Feb 2013,17 Jan 2013,22 Jan 2013,-
4425,533229,BAJAJCON,Bajaj Consumer Care Ltd,23 Jan 2013,Interim Dividend - Rs. - 6.5000,25 Jan 2013,-,-,18 Jan 2013,23 Jan 2013,-
4426,533106,OIL,Oil India Ltd,23 Jan 2013,Interim Dividend - Rs. - 11.0000,24 Jan 2013,-,-,17 Jan 2013,22 Jan 2013,-
4427,532540,TCS,Tata Consultancy Services Ltd,23 Jan 2013,Interim Dividend - Rs. - 3.0000,24 Jan 2013,-,-,17 Jan 2013,22 Jan 2013,-
4428,507410,WALCHANNAG,Walchandnagar Industries Ltd,23 Jan 2013,Dividend - Rs. - 1.0000,-,25 Jan 2013,31 Jan 2013,18 Jan 2013,23 Jan 2013,-
4429,507685,WIPRO,Wipro Ltd,23 Jan 2013,Interim Dividend - Rs. - 2.0000,25 Jan 2013,-,-,18 Jan 2013,23 Jan 2013,-
4430,521220,DAMODARIND,Damodar Industries Ltd-$,24 Jan 2013,Interim Dividend - Rs. - 1.2000,28 Jan 2013,-,-,21 Jan 2013,25 Jan 2013,-
4431,532733,SUNTV,Sun TV Network Ltd,28 Jan 2013,Interim Dividend - Rs. - 2.5000,29 Jan 2013,-,-,21 Jan 2013,28 Jan 2013,-
4432,509930,SUPREMEIND,Supreme Industries Ltd,28 Jan 2013,Interim Dividend - Rs. - 2.0000,29 Jan 2013,-,-,21 Jan 2013,28 Jan 2013,-
4433,500049,BEL,Bharat Electronics Ltd,30 Jan 2013,Interim Dividend - Rs. - 6.0000,31 Jan 2013,-,-,23 Jan 2013,30 Jan 2013,-
4434,511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,30 Jan 2013,Interim Dividend - Rs. - 2.5000,31 Jan 2013,-,-,23 Jan 2013,30 Jan 2013,-
4435,533151,DBCORP,D. B. Corp Ltd,30 Jan 2013,Interim Dividend - Rs. - 2.0000,31 Jan 2013,-,-,23 Jan 2013,30 Jan 2013,-
4436,500290,MRF,MRF Ltd,30 Jan 2013,Final Dividend - Rs. - 19.0000,-,01 Feb 2013,07 Feb 2013,24 Jan 2013,31 Jan 2013,-
4437,532475,APTECHT,Aptech Ltd,31 Jan 2013,Interim Dividend - Rs. - 1.5000,01 Feb 2013,-,-,24 Jan 2013,31 Jan 2013,-
4438,505010,AUTOAXLES,Automotive Axles Ltd,31 Jan 2013,Final Dividend - Rs. - 10.0000,-,04 Feb 2013,06 Feb 2013,28 Jan 2013,01 Feb 2013,-
4439,500032,BAJAJHIND,Bajaj Hindusthan Sugar Ltd,31 Jan 2013,Dividend - Rs. - 0.1000,-,02 Feb 2013,14 Feb 2013,28 Jan 2013,31 Jan 2013,-
4440,532960,DHANI,Dhani Services Ltd,31 Jan 2013,Interim Dividend - Rs. - 1.0000,01 Feb 2013,-,-,24 Jan 2013,31 Jan 2013,-
4441,533179,PERSISTENT,Persistent Systems Ltd,31 Jan 2013,Interim Dividend - Rs. - 6.0000,-,02 Feb 2013,02 Feb 2013,28 Jan 2013,31 Jan 2013,-
4442,532987,RBL,Rane Brake Lining Ltd,31 Jan 2013,Interim Dividend - Rs. - 2.0000,01 Feb 2013,-,-,24 Jan 2013,31 Jan 2013,-
4443,532661,RML,Rane (Madras) Ltd,31 Jan 2013,Interim Dividend - Rs. - 2.0000,02 Feb 2013,-,-,28 Jan 2013,31 Jan 2013,-
4444,504067,ZENSARTECH,Zensar Technologies Ltd,31 Jan 2013,Interim Dividend - Rs. - 3.5000,01 Feb 2013,-,-,24 Jan 2013,31 Jan 2013,-
4445,513108,GANDHITUBE,Gandhi Special Tubes Ltd-$,01 Feb 2013,Interim Dividend - Rs. - 6.0000,04 Feb 2013,-,-,28 Jan 2013,01 Feb 2013,-
4446,508670,NEAGI,Neelamalai Agro Industries Ltd,01 Feb 2013,Interim Dividend - Rs. - 20.0000,12 Feb 2013,-,-,01 Feb 2013,14 Feb 2013,-
4447,532349,TCI,Transport Corporation of India Ltd,01 Feb 2013,Interim Dividend - Rs. - 0.4000,04 Feb 2013,-,-,28 Jan 2013,01 Feb 2013,-
4448,500420,TORNTPHARM,Torrent Pharmaceuticals Ltd,01 Feb 2013,Interim Dividend - Rs. - 6.0000,04 Feb 2013,-,-,28 Jan 2013,01 Feb 2013,-
4449,505036,ACGL,Automobile Corporation of Goa Ltd-$,04 Feb 2013,Interim Dividend - Rs. - 2.5000,05 Feb 2013,-,-,29 Jan 2013,04 Feb 2013,-
4450,526849,BANARBEADS,Banaras Beads Ltd,04 Feb 2013,Interim Dividend - Rs. - 2.5000,05 Feb 2013,-,-,29 Jan 2013,04 Feb 2013,-
4451,532636,IIFL,IIFL Finance Ltd,04 Feb 2013,Interim Dividend - Rs. - 3.0000,05 Feb 2013,-,-,29 Jan 2013,04 Feb 2013,-
4452,532810,PFC,Power Finance Corporation Ltd,04 Feb 2013,Interim Dividend - Rs. - 6.0000,05 Feb 2013,-,-,29 Jan 2013,04 Feb 2013,-
4453,500103,BHEL,Bharat Heavy Electricals Ltd,05 Feb 2013,Interim Dividend - Rs. - 2.1200,06 Feb 2013,-,-,30 Jan 2013,05 Feb 2013,-
4454,500125,EIDPARRY,EID Parry India Ltd,05 Feb 2013,Interim Dividend - Rs. - 6.0000,06 Feb 2013,-,-,30 Jan 2013,05 Feb 2013,-
4455,509675,HIL,HIL Ltd,05 Feb 2013,Interim Dividend - Rs. - 7.5000,06 Feb 2013,-,-,30 Jan 2013,05 Feb 2013,-
4456,532922,EDELWEISS,Edelweiss Financial Services Ltd,06 Feb 2013,Interim Dividend - Rs. - 0.5500,07 Feb 2013,-,-,31 Jan 2013,06 Feb 2013,-
4457,533282,GRAVITA,Gravita India Ltd,06 Feb 2013,Interim Dividend - Rs. - 0.3000,07 Feb 2013,-,-,31 Jan 2013,06 Feb 2013,-
4458,512131,SIGIND,Signet Industries Ltd,06 Feb 2013,Interim Dividend - Rs. - 1.2000,07 Feb 2013,-,-,31 Jan 2013,06 Feb 2013,-
4459,532343,TVSMOTOR,TVS Motor Company Ltd,06 Feb 2013,Interim Dividend - Rs. - 0.6000,07 Feb 2013,-,-,31 Jan 2013,06 Feb 2013,-
4460,526881,63MOONS,63 Moons Technologies Ltd,07 Feb 2013,Interim Dividend - Rs. - 2.0000,08 Feb 2013,-,-,01 Feb 2013,07 Feb 2013,-
4461,532424,GODREJCP,Godrej Consumer Products Ltd,07 Feb 2013,Interim Dividend - Rs. - 1.0000,08 Feb 2013,-,-,01 Feb 2013,07 Feb 2013,-
4462,531531,HATSUN,Hatsun Agro Product Ltd,07 Feb 2013,Interim Dividend - Rs. - 0.5000,08 Feb 2013,-,-,01 Feb 2013,07 Feb 2013,-
4463,533033,ISGEC,ISGEC Heavy Engineering Ltd,07 Feb 2013,Dividend - Rs. - 10.0000,-,09 Feb 2013,09 Feb 2013,04 Feb 2013,07 Feb 2013,-
4464,532468,KAMAHOLD,Kama Holdings Ltd-$,07 Feb 2013,Interim Dividend - Rs. - 1.0000,08 Feb 2013,-,-,01 Feb 2013,07 Feb 2013,-
4465,500250,LGBBROSLTD,LG Balakrishnan & Bros Ltd,07 Feb 2013,Interim Dividend - Rs. - 5.5000,08 Feb 2013,-,-,01 Feb 2013,07 Feb 2013,-
4466,500412,TIRUMALCHM,Thirumalai Chemicals Ltd,07 Feb 2013,Interim Dividend - Rs. - 5.0000,08 Feb 2013,-,-,01 Feb 2013,07 Feb 2013,-
4467,519105,AVTNPL,AVT Natural Products Ltd,08 Feb 2013,Interim Dividend - Rs. - 0.5000,11 Feb 2013,-,-,04 Feb 2013,08 Feb 2013,-
4468,500173,GFLLIMITED,GFL Ltd,08 Feb 2013,Interim Dividend - Rs. - 1.5000,11 Feb 2013,-,-,04 Feb 2013,08 Feb 2013,-
4469,532955,RECLTD,REC Ltd,08 Feb 2013,Interim Dividend - Rs. - 6.7500,11 Feb 2013,-,-,04 Feb 2013,08 Feb 2013,-
4470,500336,SURYAROSNI,Surya Roshni Ltd,08 Feb 2013,Interim Dividend - Rs. - 1.0000,11 Feb 2013,-,-,04 Feb 2013,08 Feb 2013,-
4471,524348,AARTIDRUGS,Aarti Drugs Ltd,11 Feb 2013,Interim Dividend - Rs. - 3.0000,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,-
4472,524208,AARTIIND,Aarti Industries Ltd,11 Feb 2013,Interim Dividend - Rs. - 1.2500,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,-
4473,533271,ASHOKA,Ashoka Buildcon Ltd,11 Feb 2013,Interim Dividend - Rs. - 2.0000,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,01 Mar 2013
4474,531344,CONCOR,Container Corporation of India Ltd,11 Feb 2013,Interim Dividend - Rs. - 8.0000,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,-
4475,500480,CUMMINSIND,Cummins India Ltd,11 Feb 2013,Interim Dividend - Rs. - 5.0000,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,-
4476,505255,GMMPFAUDLR,GMM Pfaudler Ltd,11 Feb 2013,Interim Dividend - Rs. - 0.7000,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,-
4477,501455,GREAVESCOT,Greaves Cotton Ltd,11 Feb 2013,Interim Dividend - Rs. - 0.4000,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,-
4478,532947,IRB,IRB Infrastructure Developers Ltd,11 Feb 2013,Interim Dividend - Rs. - 1.0000,12 Feb 2013,-,-,05 Feb 2013,11 Feb 2013,-
4479,504973,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,12 Feb 2013,Interim Dividend - Rs. - 1.5000,13 Feb 2013,-,-,06 Feb 2013,12 Feb 2013,-
4480,523367,DCMSHRIRAM,DCM Shriram Ltd,12 Feb 2013,Interim Dividend - Rs. - 0.8000,13 Feb 2013,-,-,06 Feb 2013,12 Feb 2013,-
4481,532356,TRIVENI,Triveni Engineering & Industries Ltd,12 Feb 2013,Dividend - Rs. - 0.1000,-,14 Feb 2013,19 Feb 2013,07 Feb 2013,13 Feb 2013,-
4482,520056,TVSHLTD,TVS Holdings Ltd,13 Feb 2013,Interim Dividend - Rs. - 9.0000,14 Feb 2013,-,-,07 Feb 2013,13 Feb 2013,-
4483,513375,CARBORUNIV,Carborundum Universal Ltd,14 Feb 2013,Interim Dividend - Rs. - 0.5000,15 Feb 2013,-,-,08 Feb 2013,14 Feb 2013,-
4484,532889,KPRMILL,K.P.R. Mill Limited,14 Feb 2013,Interim Dividend - Rs. - 3.0000,15 Feb 2013,-,-,08 Feb 2013,14 Feb 2013,-
4485,522249,MAYURUNIQ,Mayur Uniquoters Ltd-$,14 Feb 2013,Interim Dividend - Rs. - 2.2500,16 Feb 2013,-,-,11 Feb 2013,14 Feb 2013,-
4486,533286,MOIL,Moil Ltd,14 Feb 2013,Interim Dividend - Rs. - 2.0000,15 Feb 2013,-,-,08 Feb 2013,14 Feb 2013,-
4487,505800,RANEHOLDIN,Rane Holdings Ltd,14 Feb 2013,Interim Dividend - Rs. - 3.5000,16 Feb 2013,-,-,11 Feb 2013,14 Feb 2013,-
4488,530075,SELAN,Selan Exploration Technology Ltd-$,14 Feb 2013,Interim Dividend - Rs. - 5.0000,16 Feb 2013,-,-,11 Feb 2013,14 Feb 2013,-
4489,590071,SUNDARMFIN,Sundaram Finance Ltd,14 Feb 2013,Interim Dividend - Rs. - 4.5000,15 Feb 2013,-,-,08 Feb 2013,14 Feb 2013,-
4490,532509,SUPRAJIT,Suprajit Engineering Ltd-$,14 Feb 2013,Interim Dividend - Rs. - 0.3500,15 Feb 2013,-,-,08 Feb 2013,14 Feb 2013,-
4491,500003,AEGISLOG,Aegis Logistics Ltd,15 Feb 2013,Interim Dividend - Rs. - 1.7500,19 Feb 2013,-,-,12 Feb 2013,15 Feb 2013,28 Feb 2013
4492,507717,DHANUKA,Dhanuka Agritech Ltd,15 Feb 2013,Interim Dividend - Rs. - 1.5000,19 Feb 2013,-,-,12 Feb 2013,15 Feb 2013,05 Mar 2013
4493,590065,IMPAL,India Motor Parts & Accessories Ltd,15 Feb 2013,Interim Dividend - Rs. - 6.5000,18 Feb 2013,-,-,11 Feb 2013,14 Feb 2013,-
4494,532240,INDNIPPON,India Nippon Electricals Ltd,15 Feb 2013,Interim Dividend - Rs. - 4.0000,19 Feb 2013,-,-,12 Feb 2013,15 Feb 2013,-
4495,523405,JMFINANCIL,JM Financial Ltd-$,15 Feb 2013,Interim Dividend - Rs. - 0.4000,19 Feb 2013,-,-,12 Feb 2013,15 Feb 2013,-
4496,512626,ORBTEXP,Orbit Exports Ltd,15 Feb 2013,Interim Dividend - Rs. - 1.5000,18 Feb 2013,-,-,11 Feb 2013,14 Feb 2013,-
4497,532898,POWERGRID,Power Grid Corporation of India Ltd,15 Feb 2013,Interim Dividend - Rs. - 1.6100,19 Feb 2013,-,-,12 Feb 2013,15 Feb 2013,-
4498,500260,RAMCOCEM,The Ramco Cements Ltd,15 Feb 2013,Interim Dividend - Rs. - 1.0000,19 Feb 2013,-,-,12 Feb 2013,15 Feb 2013,-
4499,532369,RAMCOIND,Ramco Industries Ltd,15 Feb 2013,Interim Dividend - Rs. - 0.9000,19 Feb 2013,-,-,12 Feb 2013,15 Feb 2013,-
4500,500113,SAIL,Steel Authority of India Ltd,15 Feb 2013,Interim Dividend - Rs. - 1.6000,18 Feb 2013,-,-,11 Feb 2013,14 Feb 2013,-
4501,500425,AMBUJACEM,Ambuja Cements Ltd,18 Feb 2013,Final Dividend - Rs. - 2.2000,-,21 Feb 2013,28 Feb 2013,13 Feb 2013,20 Feb 2013,-
4502,524804,AUROPHARMA,Aurobindo Pharma Ltd,18 Feb 2013,Interim Dividend - Rs. - 1.0000,20 Feb 2013,-,-,13 Feb 2013,19 Feb 2013,-
4503,532155,GAIL,Gail (India) Ltd,18 Feb 2013,Interim Dividend - Rs. - 4.0000,20 Feb 2013,-,-,13 Feb 2013,19 Feb 2013,-
4504,500620,GESHIP,Great Eastern Shipping Company Ltd,18 Feb 2013,Interim Dividend - Rs. - 3.0000,20 Feb 2013,-,-,13 Feb 2013,19 Feb 2013,-
4505,532827,PAGEIND,Page Industries Ltd,20 Feb 2013,Interim Dividend - Rs. - 14.0000,21 Feb 2013,-,-,13 Feb 2013,20 Feb 2013,-
4506,523269,ADVANIHOTR,Advani Hotels & Resorts (India) Ltd,21 Feb 2013,Interim Dividend - Rs. - 0.2600,22 Feb 2013,-,-,14 Feb 2013,21 Feb 2013,-
4507,590006,AMRUTANJAN,Amrutanjan Health Care Ltd-$,21 Feb 2013,Interim Dividend - Rs. - 1.0000,22 Feb 2013,-,-,14 Feb 2013,21 Feb 2013,-
4508,533261,EROSMEDIA,Eros International Media Ltd,21 Feb 2013,Interim Dividend - Rs. - 1.5000,22 Feb 2013,-,-,14 Feb 2013,21 Feb 2013,-
4509,523539,PRECWIRE,Precision Wires India Ltd,21 Feb 2013,Interim Dividend - Rs. - 2.5000,22 Feb 2013,-,-,14 Feb 2013,21 Feb 2013,-
4510,530759,STERTOOLS,Sterling Tools Ltd-$,21 Feb 2013,Interim Dividend - Rs. - 5.0000,23 Feb 2013,-,-,15 Feb 2013,21 Feb 2013,27 Feb 2013
4511,521163,ZODIACLOTH,Zodiac Clothing Company Ltd,21 Feb 2013,Interim Dividend - Rs. - 1.5000,23 Feb 2013,-,-,15 Feb 2013,21 Feb 2013,-
4512,524816,NATCOPHARM,Natco Pharma Ltd,22 Feb 2013,Interim Dividend - Rs. - 4.0000,25 Feb 2013,-,-,15 Feb 2013,22 Feb 2013,-
4513,506197,BLISSGVS,Bliss GVS Pharma Ltd,25 Feb 2013,Interim Dividend - Rs. - 0.3000,26 Feb 2013,-,-,18 Feb 2013,25 Feb 2013,-
4514,526729,GOLDIAM,Goldiam International Ltd,25 Feb 2013,Interim Dividend - Rs. - 1.0000,26 Feb 2013,-,-,18 Feb 2013,25 Feb 2013,-
4515,522073,HITECHGEAR,The Hi-Tech Gears Ltd,25 Feb 2013,Interim Dividend - Rs. - 1.0000,26 Feb 2013,-,-,18 Feb 2013,25 Feb 2013,-
4516,532732,KKCL,Kewal Kiran Clothing Ltd,25 Feb 2013,Interim Dividend - Rs. - 6.5000,26 Feb 2013,-,-,18 Feb 2013,25 Feb 2013,-
4517,500790,NESTLEIND,Nestle India Ltd,25 Feb 2013,Interim Dividend - Rs. - 12.5000,26 Feb 2013,-,-,18 Feb 2013,25 Feb 2013,-
4518,503806,SRF,SRF Ltd,25 Feb 2013,Interim Dividend - Rs. - 5.0000,26 Feb 2013,-,-,18 Feb 2013,25 Feb 2013,12 Mar 2013
4519,532890,TAKE,Take Solutions Ltd,25 Feb 2013,Interim Dividend - Rs. - 0.3000,26 Feb 2013,-,-,18 Feb 2013,25 Feb 2013,12 Mar 2013
4520,532440,MPSLTD,MPS Ltd,26 Feb 2013,Interim Dividend - Rs. - 5.0000,27 Feb 2013,-,-,20 Feb 2013,26 Feb 2013,-
4521,532893,VTMLTD,VTM Ltd,26 Feb 2013,Interim Dividend - Rs. - 0.7000,27 Feb 2013,-,-,20 Feb 2013,26 Feb 2013,-
4522,532503,RAJPALAYAM,Rajapalayam Mills Ltd-$,27 Feb 2013,Interim Dividend - Rs. - 5.0000,28 Feb 2013,-,-,21 Feb 2013,27 Feb 2013,-
4523,532899,KSCL,Kaveri Seed Company Ltd,28 Feb 2013,Interim Dividend - Rs. - 8.0000,01 Mar 2013,-,-,22 Feb 2013,28 Feb 2013,08 Mar 2013
4524,526371,NMDC,NMDC Ltd,28 Feb 2013,Interim Dividend - Rs. - 1.0000,01 Mar 2013,-,-,22 Feb 2013,28 Feb 2013,-
4525,532992,CHLLTD,CHL Ltd,01 Mar 2013,Interim Dividend - Rs. - 1.0000,04 Mar 2013,-,-,25 Feb 2013,01 Mar 2013,-
4526,532555,NTPC,NTPC Ltd,01 Mar 2013,Interim Dividend - Rs. - 3.7500,04 Mar 2013,-,-,25 Feb 2013,01 Mar 2013,12 Mar 2013
4527,500493,BHARATFORG,Bharat Forge Ltd,07 Mar 2013,Interim Dividend - Rs. - 1.0000,08 Mar 2013,-,-,01 Mar 2013,07 Mar 2013,-
4528,534804,CARERATING,CARE Ratings Ltd,07 Mar 2013,Interim Dividend - Rs. - 12.0000,08 Mar 2013,-,-,01 Mar 2013,07 Mar 2013,-
4529,500495,ESCORTS,Escorts Kubota Ltd,07 Mar 2013,Dividend - Rs. - 1.2000,-,09 Mar 2013,22 Mar 2013,04 Mar 2013,07 Mar 2013,-
4530,500249,KSB,KSB Ltd,07 Mar 2013,Interim Dividend - Rs. - 4.5000,08 Mar 2013,-,-,01 Mar 2013,07 Mar 2013,18 Mar 2013
4531,500126,PGHL,Procter & Gamble Health Ltd,07 Mar 2013,Dividend - Rs. - 2.5000,-,09 Mar 2013,15 Mar 2013,04 Mar 2013,07 Mar 2013,-
4532,523023,SINCLAIR,Sinclairs Hotels Ltd-$,07 Mar 2013,Interim Dividend - Rs. - 18.0000,08 Mar 2013,-,-,01 Mar 2013,07 Mar 2013,26 Mar 2013
4533,513683,NLCINDIA,NLC India Ltd,11 Mar 2013,Interim Dividend - Rs. - 1.0000,12 Mar 2013,-,-,05 Mar 2013,11 Mar 2013,25 Mar 2013
4534,500092,CRISIL,CRISIL Ltd,12 Mar 2013,Final Dividend - Rs. - 4.0000,-,14 Mar 2013,15 Mar 2013,07 Mar 2013,13 Mar 2013,03 May 2013
4535,505200,EICHERMOT,Eicher Motors Ltd,13 Mar 2013,Dividend - Rs. - 20.0000,-,15 Mar 2013,22 Mar 2013,08 Mar 2013,14 Mar 2013,-
4536,500201,INDIAGLYCO,India Glycols Ltd,14 Mar 2013,Interim Dividend - Rs. - 4.0000,16 Mar 2013,-,-,11 Mar 2013,14 Mar 2013,-
4537,531680,MAYUR,Mayur Leather Products Ltd,14 Mar 2013,Interim Dividend - Rs. - 0.5000,15 Mar 2013,-,-,08 Mar 2013,14 Mar 2013,-
4538,533278,COALINDIA,Coal India Ltd,18 Mar 2013,Interim Dividend - Rs. - 9.7000,19 Mar 2013,-,-,12 Mar 2013,18 Mar 2013,-
4539,532178,ENGINERSIN,Engineers India Ltd,18 Mar 2013,Interim Dividend - Rs. - 3.0000,19 Mar 2013,-,-,12 Mar 2013,18 Mar 2013,-
4540,531381,ARIHANT,Arihant Foundations & Housing Ltd-$,20 Mar 2013,Final Dividend - Rs. - 1.0000,-,22 Mar 2013,29 Mar 2013,15 Mar 2013,21 Mar 2013,-
4541,508664,BESTEAST,Best Eastern Hotels Ltd,20 Mar 2013,Interim Dividend - Rs. - 0.3000,21 Mar 2013,-,-,14 Mar 2013,20 Mar 2013,-
4542,532285,GEOJITFSL,Geojit Financial Services Ltd,20 Mar 2013,Interim Dividend - Rs. - 0.7500,21 Mar 2013,-,-,14 Mar 2013,20 Mar 2013,-
4543,500410,ACC,ACC Ltd,21 Mar 2013,Final Dividend - Rs. - 19.0000,-,23 Mar 2013,05 Apr 2013,18 Mar 2013,21 Mar 2013,-
4544,500150,FOSECOIND,Foseco India Ltd,21 Mar 2013,Final Dividend - Rs. - 7.0000,-,23 Mar 2013,29 Mar 2013,18 Mar 2013,21 Mar 2013,-
4545,519570,LAKSHMIO,Lakshmi Overseas Industries Ltd,21 Mar 2013,Final Dividend - Rs. - 0.2000,-,23 Mar 2013,28 Mar 2013,18 Mar 2013,21 Mar 2013,-
4546,533106,OIL,Oil India Ltd,21 Mar 2013,Interim Dividend - Rs. - 12.0000,22 Mar 2013,-,-,15 Mar 2013,21 Mar 2013,10 Apr 2013
4547,531213,MANAPPURAM,Manappuram Finance Ltd,22 Mar 2013,Interim Dividend - Rs. - 1.5000,25 Mar 2013,-,-,18 Mar 2013,22 Mar 2013,08 Apr 2013
4548,531092,OMINFRAL,OM Infra Ltd,22 Mar 2013,Interim Dividend - Rs. - 0.1000,25 Mar 2013,-,-,18 Mar 2013,22 Mar 2013,30 Mar 2013
4549,500312,ONGC,Oil and Natural Gas Corporation Ltd,22 Mar 2013,Interim Dividend - Rs. - 4.0000,25 Mar 2013,-,-,18 Mar 2013,22 Mar 2013,-
4550,532234,NATIONALUM,National Aluminium Company Ltd,26 Mar 2013,Interim Dividend - Rs. - 0.7500,28 Mar 2013,-,-,20 Mar 2013,25 Mar 2013,-
4551,532785,RUCHIRA,Ruchira Papers Ltd,26 Mar 2013,Interim Dividend - Rs. - 1.0000,30 Mar 2013,-,-,21 Mar 2013,25 Mar 2013,-
4552,505790,SCHAEFFLER,Schaeffler India Ltd,26 Mar 2013,Dividend - Rs. - 5.0000,-,02 Apr 2013,06 Apr 2013,22 Mar 2013,01 Apr 2013,-
4553,500089,DICIND,DIC India Ltd,02 Apr 2013,Dividend - Rs. - 4.0000,-,04 Apr 2013,12 Apr 2013,25 Mar 2013,03 Apr 2013,-
4554,500830,COLPAL,Colgate Palmolive (India) Ltd,04 Apr 2013,Interim Dividend - Rs. - 9.0000,05 Apr 2013,-,-,26 Mar 2013,04 Apr 2013,19 Apr 2013
4555,500660,GLAXO,GlaxoSmithKline Pharmaceuticals Ltd,04 Apr 2013,Dividend - Rs. - 50.0000,-,08 Apr 2013,16 Apr 2013,28 Mar 2013,05 Apr 2013,17 Apr 2013
4556,500674,SANOFI,Sanofi India Ltd,05 Apr 2013,Final Dividend - Rs. - 29.0000,-,09 Apr 2013,30 Apr 2013,02 Apr 2013,08 Apr 2013,06 May 2013
4557,500166,GOODRICKE,Goodricke Group Ltd,09 Apr 2013,Dividend - Rs. - 4.0000,-,12 Apr 2013,20 Apr 2013,05 Apr 2013,11 Apr 2013,-
